"agency","site","salinity","X_BOTTOM_90860_00000","X_BOTTOM_90860_00000_cd","temp","X_BOTTOM_00010_00000","X_BOTTOM_00010_00000_cd","datetime"
"USGS","01208837",25,NA,NA,23.3,NA,NA,2021-09-15 23:53:00
"USGS","01208837",25,NA,NA,23.3,NA,NA,2021-09-16 00:08:00
"USGS","01208837",25,NA,NA,23.3,NA,NA,2021-09-16 00:23:00
"USGS","01208837",24,NA,NA,23.3,NA,NA,2021-09-16 00:38:00
"USGS","01208837",23,NA,NA,23.3,NA,NA,2021-09-16 00:53:00
"USGS","01208837",21,NA,NA,23.3,NA,NA,2021-09-16 01:08:00
"USGS","01208837",19,NA,NA,23.2,NA,NA,2021-09-16 01:23:00
"USGS","01208837",17,NA,NA,23.1,NA,NA,2021-09-16 01:38:00
"USGS","01208837",16,NA,NA,23.1,NA,NA,2021-09-16 01:53:00
"USGS","01208837",15,NA,NA,23.1,NA,NA,2021-09-16 02:08:00
"USGS","01208837",12,NA,NA,22.9,NA,NA,2021-09-16 02:23:00
"USGS","01208837",12,NA,NA,22.9,NA,NA,2021-09-16 02:38:00
"USGS","01208837",10,NA,NA,22.9,NA,NA,2021-09-16 02:53:00
"USGS","01208837",9.3,NA,NA,22.8,NA,NA,2021-09-16 03:08:00
"USGS","01208837",9.4,NA,NA,22.8,NA,NA,2021-09-16 03:23:00
"USGS","01208837",7.1,NA,NA,22.7,NA,NA,2021-09-16 03:38:00
"USGS","01208837",7.8,NA,NA,22.7,NA,NA,2021-09-16 03:53:00
"USGS","01208837",6.2,NA,NA,22.6,NA,NA,2021-09-16 04:08:00
"USGS","01208837",5.9,NA,NA,22.6,NA,NA,2021-09-16 04:23:00
"USGS","01208837",4.8,NA,NA,22.6,NA,NA,2021-09-16 04:38:00
"USGS","01208837",3.8,NA,NA,22.5,NA,NA,2021-09-16 04:53:00
"USGS","01208837",2.7,NA,NA,22.4,NA,NA,2021-09-16 05:08:00
"USGS","01208837",1.9,NA,NA,22.3,NA,NA,2021-09-16 05:23:00
"USGS","01208837",1.5,NA,NA,22.2,NA,NA,2021-09-16 05:38:00
"USGS","01208837",1,NA,NA,22.1,NA,NA,2021-09-16 05:53:00
"USGS","01208837",0.7,NA,NA,22,NA,NA,2021-09-16 06:08:00
"USGS","01208837",0.7,NA,NA,21.9,NA,NA,2021-09-16 06:23:00
"USGS","01208837",0.6,NA,NA,21.9,NA,NA,2021-09-16 06:38:00
"USGS","01208837",0.6,NA,NA,21.9,NA,NA,2021-09-16 06:53:00
"USGS","01208837",0.5,NA,NA,21.8,NA,NA,2021-09-16 07:09:00
"USGS","01208837",0.5,NA,NA,21.7,NA,NA,2021-09-16 07:24:00
"USGS","01208837",0.5,NA,NA,21.7,NA,NA,2021-09-16 07:39:00
"USGS","01208837",0.8,NA,NA,21.8,NA,NA,2021-09-16 07:54:00
"USGS","01208837",1,NA,NA,21.9,NA,NA,2021-09-16 08:09:00
"USGS","01208837",1.9,NA,NA,22,NA,NA,2021-09-16 08:24:00
"USGS","01208837",2.2,NA,NA,22,NA,NA,2021-09-16 08:39:00
"USGS","01208837",2.5,NA,NA,22,NA,NA,2021-09-16 08:54:00
"USGS","01208837",3.5,NA,NA,22.1,NA,NA,2021-09-16 09:09:00
"USGS","01208837",6.5,NA,NA,22.2,NA,NA,2021-09-16 09:24:00
"USGS","01208837",10,NA,NA,22.3,NA,NA,2021-09-16 09:39:00
"USGS","01208837",18,NA,NA,22.7,NA,NA,2021-09-16 09:54:00
"USGS","01208837",23,NA,NA,22.9,NA,NA,2021-09-16 10:09:00
"USGS","01208837",24,NA,NA,22.9,NA,NA,2021-09-16 10:24:00
"USGS","01208837",24,NA,NA,22.8,NA,NA,2021-09-16 10:39:00
"USGS","01208837",25,NA,NA,22.9,NA,NA,2021-09-16 10:54:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-16 11:09:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-16 11:24:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-16 11:39:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-16 11:54:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-16 12:09:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-16 12:24:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-16 12:39:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-16 12:54:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-16 13:09:00
"USGS","01208837",25,NA,NA,22.7,NA,NA,2021-09-16 13:24:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-16 13:39:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-16 13:54:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-16 14:09:00
"USGS","01208837",24,NA,NA,22.8,NA,NA,2021-09-16 14:24:00
"USGS","01208837",21,NA,NA,22.7,NA,NA,2021-09-16 14:39:00
"USGS","01208837",20,NA,NA,22.7,NA,NA,2021-09-16 14:54:00
"USGS","01208837",18,NA,NA,22.6,NA,NA,2021-09-16 15:09:00
"USGS","01208837",17,NA,NA,22.6,NA,NA,2021-09-16 15:24:00
"USGS","01208837",13,NA,NA,22.5,NA,NA,2021-09-16 15:39:00
"USGS","01208837",13,NA,NA,22.4,NA,NA,2021-09-16 15:54:00
"USGS","01208837",11,NA,NA,22.4,NA,NA,2021-09-16 16:09:00
"USGS","01208837",9.4,NA,NA,22.3,NA,NA,2021-09-16 16:24:00
"USGS","01208837",9,NA,NA,22.3,NA,NA,2021-09-16 16:39:00
"USGS","01208837",8.5,NA,NA,22.3,NA,NA,2021-09-16 16:54:00
"USGS","01208837",8,NA,NA,22.2,NA,NA,2021-09-16 17:09:00
"USGS","01208837",7.5,NA,NA,22.2,NA,NA,2021-09-16 17:24:00
"USGS","01208837",8.1,NA,NA,22.2,NA,NA,2021-09-16 17:39:00
"USGS","01208837",7.7,NA,NA,22.3,NA,NA,2021-09-16 17:54:00
"USGS","01208837",6.7,NA,NA,22.2,NA,NA,2021-09-16 18:09:00
"USGS","01208837",6.2,NA,NA,22.2,NA,NA,2021-09-16 18:24:00
"USGS","01208837",5.3,NA,NA,22.2,NA,NA,2021-09-16 18:39:00
"USGS","01208837",5.1,NA,NA,22.2,NA,NA,2021-09-16 18:54:00
"USGS","01208837",4.1,NA,NA,22,NA,NA,2021-09-16 19:09:00
"USGS","01208837",3.6,NA,NA,22,NA,NA,2021-09-16 19:24:00
"USGS","01208837",3.4,NA,NA,22,NA,NA,2021-09-16 19:39:00
"USGS","01208837",3.4,NA,NA,22,NA,NA,2021-09-16 19:54:00
"USGS","01208837",4.1,NA,NA,22.1,NA,NA,2021-09-16 20:09:00
"USGS","01208837",5.2,NA,NA,22.1,NA,NA,2021-09-16 20:24:00
"USGS","01208837",4.9,NA,NA,22.2,NA,NA,2021-09-16 20:39:00
"USGS","01208837",5.4,NA,NA,22.2,NA,NA,2021-09-16 20:54:00
"USGS","01208837",5.9,NA,NA,22.2,NA,NA,2021-09-16 21:09:00
"USGS","01208837",6.3,NA,NA,22.3,NA,NA,2021-09-16 21:24:00
"USGS","01208837",9.9,NA,NA,22.5,NA,NA,2021-09-16 21:39:00
"USGS","01208837",13,NA,NA,22.7,NA,NA,2021-09-16 21:54:00
"USGS","01208837",15,NA,NA,22.8,NA,NA,2021-09-16 22:10:00
"USGS","01208837",21,NA,NA,23,NA,NA,2021-09-16 22:25:00
"USGS","01208837",23,NA,NA,23,NA,NA,2021-09-16 22:40:00
"USGS","01208837",24,NA,NA,23,NA,NA,2021-09-16 22:55:00
"USGS","01208837",24,NA,NA,23,NA,NA,2021-09-16 23:10:00
"USGS","01208837",25,NA,NA,23.1,NA,NA,2021-09-16 23:25:00
"USGS","01208837",25,NA,NA,23.1,NA,NA,2021-09-16 23:40:00
"USGS","01208837",25,NA,NA,23,NA,NA,2021-09-16 23:55:00
"USGS","01208837",26,NA,NA,23,NA,NA,2021-09-17 00:10:00
"USGS","01208837",25,NA,NA,23.1,NA,NA,2021-09-17 00:25:00
"USGS","01208837",26,NA,NA,23.1,NA,NA,2021-09-17 00:40:00
"USGS","01208837",26,NA,NA,23,NA,NA,2021-09-17 00:55:00
"USGS","01208837",25,NA,NA,23,NA,NA,2021-09-17 01:10:00
"USGS","01208837",26,NA,NA,23,NA,NA,2021-09-17 01:25:00
"USGS","01208837",22,NA,NA,22.9,NA,NA,2021-09-17 01:40:00
"USGS","01208837",21,NA,NA,22.8,NA,NA,2021-09-17 01:55:00
"USGS","01208837",21,NA,NA,22.8,NA,NA,2021-09-17 02:10:00
"USGS","01208837",20,NA,NA,22.8,NA,NA,2021-09-17 02:25:00
"USGS","01208837",18,NA,NA,22.7,NA,NA,2021-09-17 02:40:00
"USGS","01208837",16,NA,NA,22.6,NA,NA,2021-09-17 02:55:00
"USGS","01208837",16,NA,NA,22.6,NA,NA,2021-09-17 03:10:00
"USGS","01208837",15,NA,NA,22.6,NA,NA,2021-09-17 03:25:00
"USGS","01208837",13,NA,NA,22.4,NA,NA,2021-09-17 03:40:00
"USGS","01208837",12,NA,NA,22.4,NA,NA,2021-09-17 03:55:00
"USGS","01208837",12,NA,NA,22.4,NA,NA,2021-09-17 04:10:00
"USGS","01208837",9.5,NA,NA,22.3,NA,NA,2021-09-17 04:25:00
"USGS","01208837",8.7,NA,NA,22.2,NA,NA,2021-09-17 04:40:00
"USGS","01208837",8.4,NA,NA,22.2,NA,NA,2021-09-17 04:55:00
"USGS","01208837",7.2,NA,NA,22.1,NA,NA,2021-09-17 05:10:00
"USGS","01208837",6.7,NA,NA,22.1,NA,NA,2021-09-17 05:25:00
"USGS","01208837",6.9,NA,NA,22.1,NA,NA,2021-09-17 05:40:00
"USGS","01208837",6,NA,NA,22.1,NA,NA,2021-09-17 05:55:00
"USGS","01208837",6.3,NA,NA,22.1,NA,NA,2021-09-17 06:10:00
"USGS","01208837",5.4,NA,NA,22,NA,NA,2021-09-17 06:25:00
"USGS","01208837",4.8,NA,NA,22,NA,NA,2021-09-17 06:40:00
"USGS","01208837",4.1,NA,NA,21.9,NA,NA,2021-09-17 06:55:00
"USGS","01208837",2.5,NA,NA,21.7,NA,NA,2021-09-17 07:10:00
"USGS","01208837",2.3,NA,NA,21.7,NA,NA,2021-09-17 07:25:00
"USGS","01208837",1.9,NA,NA,21.6,NA,NA,2021-09-17 07:40:00
"USGS","01208837",1.5,NA,NA,21.5,NA,NA,2021-09-17 07:55:00
"USGS","01208837",1.2,NA,NA,21.5,NA,NA,2021-09-17 08:10:00
"USGS","01208837",1.3,NA,NA,21.5,NA,NA,2021-09-17 08:25:00
"USGS","01208837",2.9,NA,NA,21.7,NA,NA,2021-09-17 08:40:00
"USGS","01208837",2.8,NA,NA,21.7,NA,NA,2021-09-17 08:55:00
"USGS","01208837",2.9,NA,NA,21.7,NA,NA,2021-09-17 09:10:00
"USGS","01208837",4.1,NA,NA,21.8,NA,NA,2021-09-17 09:25:00
"USGS","01208837",4.3,NA,NA,21.7,NA,NA,2021-09-17 09:40:00
"USGS","01208837",5.2,NA,NA,21.8,NA,NA,2021-09-17 09:55:00
"USGS","01208837",9.2,NA,NA,22,NA,NA,2021-09-17 10:10:00
"USGS","01208837",11,NA,NA,22,NA,NA,2021-09-17 10:25:00
"USGS","01208837",15,NA,NA,22.2,NA,NA,2021-09-17 10:40:00
"USGS","01208837",23,NA,NA,22.6,NA,NA,2021-09-17 10:55:00
"USGS","01208837",22,NA,NA,22.6,NA,NA,2021-09-17 11:10:00
"USGS","01208837",24,NA,NA,22.7,NA,NA,2021-09-17 11:25:00
"USGS","01208837",25,NA,NA,22.7,NA,NA,2021-09-17 11:40:00
"USGS","01208837",25,NA,NA,22.7,NA,NA,2021-09-17 11:55:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-17 12:10:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-17 12:25:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-17 12:40:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-17 12:55:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-17 13:11:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-17 13:26:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-17 13:41:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-17 13:56:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-17 14:11:00
"USGS","01208837",25,NA,NA,22.7,NA,NA,2021-09-17 14:26:00
"USGS","01208837",25,NA,NA,22.7,NA,NA,2021-09-17 14:41:00
"USGS","01208837",25,NA,NA,22.7,NA,NA,2021-09-17 14:56:00
"USGS","01208837",25,NA,NA,22.7,NA,NA,2021-09-17 15:11:00
"USGS","01208837",22,NA,NA,22.6,NA,NA,2021-09-17 15:26:00
"USGS","01208837",21,NA,NA,22.6,NA,NA,2021-09-17 15:41:00
"USGS","01208837",18,NA,NA,22.5,NA,NA,2021-09-17 15:56:00
"USGS","01208837",17,NA,NA,22.4,NA,NA,2021-09-17 16:11:00
"USGS","01208837",15,NA,NA,22.4,NA,NA,2021-09-17 16:26:00
"USGS","01208837",14,NA,NA,22.3,NA,NA,2021-09-17 16:41:00
"USGS","01208837",13,NA,NA,22.3,NA,NA,2021-09-17 16:56:00
"USGS","01208837",11,NA,NA,22.2,NA,NA,2021-09-17 17:11:00
"USGS","01208837",9.8,NA,NA,22.2,NA,NA,2021-09-17 17:26:00
"USGS","01208837",8.7,NA,NA,22.1,NA,NA,2021-09-17 17:41:00
"USGS","01208837",8.5,NA,NA,22.1,NA,NA,2021-09-17 17:56:00
"USGS","01208837",8.1,NA,NA,22.1,NA,NA,2021-09-17 18:11:00
"USGS","01208837",7.7,NA,NA,22.1,NA,NA,2021-09-17 18:26:00
"USGS","01208837",6.8,NA,NA,22,NA,NA,2021-09-17 18:41:00
"USGS","01208837",6.2,NA,NA,21.9,NA,NA,2021-09-17 18:56:00
"USGS","01208837",5.6,NA,NA,21.9,NA,NA,2021-09-17 19:11:00
"USGS","01208837",4.8,NA,NA,21.9,NA,NA,2021-09-17 19:26:00
"USGS","01208837",4.2,NA,NA,21.9,NA,NA,2021-09-17 19:41:00
"USGS","01208837",3.9,NA,NA,21.8,NA,NA,2021-09-17 19:56:00
"USGS","01208837",3.1,NA,NA,21.7,NA,NA,2021-09-17 20:11:00
"USGS","01208837",2.9,NA,NA,21.7,NA,NA,2021-09-17 20:26:00
"USGS","01208837",3,NA,NA,21.7,NA,NA,2021-09-17 20:41:00
"USGS","01208837",4.1,NA,NA,21.8,NA,NA,2021-09-17 20:56:00
"USGS","01208837",4.9,NA,NA,21.9,NA,NA,2021-09-17 21:11:00
"USGS","01208837",4.2,NA,NA,21.9,NA,NA,2021-09-17 21:26:00
"USGS","01208837",5.7,NA,NA,21.9,NA,NA,2021-09-17 21:41:00
"USGS","01208837",5.9,NA,NA,22,NA,NA,2021-09-17 21:56:00
"USGS","01208837",7.2,NA,NA,22.1,NA,NA,2021-09-17 22:11:00
"USGS","01208837",10,NA,NA,22.3,NA,NA,2021-09-17 22:26:00
"USGS","01208837",12,NA,NA,22.4,NA,NA,2021-09-17 22:41:00
"USGS","01208837",19,NA,NA,22.8,NA,NA,2021-09-17 22:56:00
"USGS","01208837",23,NA,NA,22.9,NA,NA,2021-09-17 23:11:00
"USGS","01208837",24,NA,NA,22.9,NA,NA,2021-09-17 23:26:00
"USGS","01208837",24,NA,NA,22.9,NA,NA,2021-09-17 23:41:00
"USGS","01208837",25,NA,NA,23,NA,NA,2021-09-17 23:56:00
"USGS","01208837",25,NA,NA,23,NA,NA,2021-09-18 00:11:00
"USGS","01208837",25,NA,NA,22.9,NA,NA,2021-09-18 00:26:00
"USGS","01208837",26,NA,NA,22.9,NA,NA,2021-09-18 00:41:00
"USGS","01208837",26,NA,NA,22.9,NA,NA,2021-09-18 00:56:00
"USGS","01208837",26,NA,NA,22.9,NA,NA,2021-09-18 01:11:00
"USGS","01208837",26,NA,NA,22.9,NA,NA,2021-09-18 01:26:00
"USGS","01208837",26,NA,NA,22.9,NA,NA,2021-09-18 01:41:00
"USGS","01208837",26,NA,NA,22.9,NA,NA,2021-09-18 01:56:00
"USGS","01208837",26,NA,NA,23,NA,NA,2021-09-18 02:11:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-18 02:26:00
"USGS","01208837",25,NA,NA,22.9,NA,NA,2021-09-18 02:41:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-18 02:56:00
"USGS","01208837",25,NA,NA,22.9,NA,NA,2021-09-18 03:11:00
"USGS","01208837",24,NA,NA,22.8,NA,NA,2021-09-18 03:26:00
"USGS","01208837",23,NA,NA,22.7,NA,NA,2021-09-18 03:41:00
"USGS","01208837",20,NA,NA,22.6,NA,NA,2021-09-18 03:56:00
"USGS","01208837",18,NA,NA,22.5,NA,NA,2021-09-18 04:12:00
"USGS","01208837",16,NA,NA,22.4,NA,NA,2021-09-18 04:27:00
"USGS","01208837",14,NA,NA,22.3,NA,NA,2021-09-18 04:42:00
"USGS","01208837",13,NA,NA,22.2,NA,NA,2021-09-18 04:57:00
"USGS","01208837",12,NA,NA,22.1,NA,NA,2021-09-18 05:12:00
"USGS","01208837",10,NA,NA,22.1,NA,NA,2021-09-18 05:27:00
"USGS","01208837",9.3,NA,NA,22,NA,NA,2021-09-18 05:42:00
"USGS","01208837",9.2,NA,NA,22,NA,NA,2021-09-18 05:57:00
"USGS","01208837",9.2,NA,NA,22,NA,NA,2021-09-18 06:12:00
"USGS","01208837",8.3,NA,NA,21.9,NA,NA,2021-09-18 06:27:00
"USGS","01208837",6.8,NA,NA,21.8,NA,NA,2021-09-18 06:42:00
"USGS","01208837",5.7,NA,NA,21.8,NA,NA,2021-09-18 06:57:00
"USGS","01208837",4.6,NA,NA,21.7,NA,NA,2021-09-18 07:12:00
"USGS","01208837",3.7,NA,NA,21.6,NA,NA,2021-09-18 07:27:00
"USGS","01208837",3.2,NA,NA,21.6,NA,NA,2021-09-18 07:42:00
"USGS","01208837",2.7,NA,NA,21.5,NA,NA,2021-09-18 07:57:00
"USGS","01208837",1.7,NA,NA,21.3,NA,NA,2021-09-18 08:12:00
"USGS","01208837",1.5,NA,NA,21.3,NA,NA,2021-09-18 08:27:00
"USGS","01208837",1,NA,NA,21.1,NA,NA,2021-09-18 08:42:00
"USGS","01208837",0.9,NA,NA,21.1,NA,NA,2021-09-18 08:57:00
"USGS","01208837",0.9,NA,NA,21.1,NA,NA,2021-09-18 09:12:00
"USGS","01208837",0.9,NA,NA,21.1,NA,NA,2021-09-18 09:27:00
"USGS","01208837",1.5,NA,NA,21.2,NA,NA,2021-09-18 09:42:00
"USGS","01208837",2.2,NA,NA,21.3,NA,NA,2021-09-18 09:57:00
"USGS","01208837",2.2,NA,NA,21.3,NA,NA,2021-09-18 10:12:00
"USGS","01208837",3.8,NA,NA,21.4,NA,NA,2021-09-18 10:27:00
"USGS","01208837",3.8,NA,NA,21.4,NA,NA,2021-09-18 10:42:00
"USGS","01208837",4.8,NA,NA,21.5,NA,NA,2021-09-18 10:57:00
"USGS","01208837",8.3,NA,NA,21.7,NA,NA,2021-09-18 11:12:00
"USGS","01208837",13,NA,NA,21.9,NA,NA,2021-09-18 11:27:00
"USGS","01208837",21,NA,NA,22.4,NA,NA,2021-09-18 11:42:00
"USGS","01208837",22,NA,NA,22.4,NA,NA,2021-09-18 11:57:00
"USGS","01208837",24,NA,NA,22.6,NA,NA,2021-09-18 12:12:00
"USGS","01208837",25,NA,NA,22.6,NA,NA,2021-09-18 12:27:00
"USGS","01208837",25,NA,NA,22.6,NA,NA,2021-09-18 12:42:00
"USGS","01208837",25,NA,NA,22.6,NA,NA,2021-09-18 12:57:00
"USGS","01208837",26,NA,NA,22.6,NA,NA,2021-09-18 13:12:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-18 13:27:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-18 13:42:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-18 13:57:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-18 14:12:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-18 14:27:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-18 14:42:00
"USGS","01208837",26,NA,NA,22.9,NA,NA,2021-09-18 14:57:00
"USGS","01208837",25,NA,NA,23,NA,NA,2021-09-18 15:12:00
"USGS","01208837",25,NA,NA,22.9,NA,NA,2021-09-18 15:27:00
"USGS","01208837",26,NA,NA,22.9,NA,NA,2021-09-18 15:42:00
"USGS","01208837",25,NA,NA,22.9,NA,NA,2021-09-18 15:57:00
"USGS","01208837",23,NA,NA,22.9,NA,NA,2021-09-18 16:12:00
"USGS","01208837",22,NA,NA,22.9,NA,NA,2021-09-18 16:27:00
"USGS","01208837",18,NA,NA,22.8,NA,NA,2021-09-18 16:42:00
"USGS","01208837",16,NA,NA,22.8,NA,NA,2021-09-18 16:57:00
"USGS","01208837",15,NA,NA,22.7,NA,NA,2021-09-18 17:12:00
"USGS","01208837",12,NA,NA,22.6,NA,NA,2021-09-18 17:27:00
"USGS","01208837",12,NA,NA,22.7,NA,NA,2021-09-18 17:42:00
"USGS","01208837",11,NA,NA,22.6,NA,NA,2021-09-18 17:57:00
"USGS","01208837",8.8,NA,NA,22.4,NA,NA,2021-09-18 18:12:00
"USGS","01208837",9.5,NA,NA,22.5,NA,NA,2021-09-18 18:27:00
"USGS","01208837",8,NA,NA,22.4,NA,NA,2021-09-18 18:42:00
"USGS","01208837",8.2,NA,NA,22.3,NA,NA,2021-09-18 18:57:00
"USGS","01208837",7.2,NA,NA,22.2,NA,NA,2021-09-18 19:13:00
"USGS","01208837",6,NA,NA,22.2,NA,NA,2021-09-18 19:28:00
"USGS","01208837",5,NA,NA,22.1,NA,NA,2021-09-18 19:43:00
"USGS","01208837",4.2,NA,NA,22.1,NA,NA,2021-09-18 19:58:00
"USGS","01208837",3.4,NA,NA,22,NA,NA,2021-09-18 20:13:00
"USGS","01208837",2.3,NA,NA,21.9,NA,NA,2021-09-18 20:28:00
"USGS","01208837",1.7,NA,NA,21.8,NA,NA,2021-09-18 20:43:00
"USGS","01208837",1.2,NA,NA,21.7,NA,NA,2021-09-18 20:58:00
"USGS","01208837",1,NA,NA,21.7,NA,NA,2021-09-18 21:13:00
"USGS","01208837",1,NA,NA,21.8,NA,NA,2021-09-18 21:28:00
"USGS","01208837",0.9,NA,NA,21.7,NA,NA,2021-09-18 21:43:00
"USGS","01208837",0.9,NA,NA,21.8,NA,NA,2021-09-18 21:58:00
"USGS","01208837",1.1,NA,NA,21.8,NA,NA,2021-09-18 22:13:00
"USGS","01208837",1.6,NA,NA,21.8,NA,NA,2021-09-18 22:28:00
"USGS","01208837",1.6,NA,NA,21.9,NA,NA,2021-09-18 22:43:00
"USGS","01208837",3.5,NA,NA,22.1,NA,NA,2021-09-18 22:58:00
"USGS","01208837",3.8,NA,NA,22.1,NA,NA,2021-09-18 23:13:00
"USGS","01208837",4.9,NA,NA,22.1,NA,NA,2021-09-18 23:28:00
"USGS","01208837",7.8,NA,NA,22.4,NA,NA,2021-09-18 23:43:00
"USGS","01208837",12,NA,NA,22.7,NA,NA,2021-09-18 23:58:00
"USGS","01208837",18,NA,NA,22.8,NA,NA,2021-09-19 00:13:00
"USGS","01208837",21,NA,NA,22.9,NA,NA,2021-09-19 00:28:00
"USGS","01208837",23,NA,NA,22.8,NA,NA,2021-09-19 00:43:00
"USGS","01208837",24,NA,NA,22.8,NA,NA,2021-09-19 00:58:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-19 01:13:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-19 01:28:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-19 01:43:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-19 01:58:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-19 02:13:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-19 02:28:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-19 02:43:00
"USGS","01208837",26,NA,NA,22.7,NA,NA,2021-09-19 02:58:00
"USGS","01208837",26,NA,NA,22.8,NA,NA,2021-09-19 03:13:00
"USGS","01208837",25,NA,NA,22.8,NA,NA,2021-09-19 03:28:00
"USGS","01208837",24,NA,NA,22.8,NA,NA,2021-09-19 03:43:00
"USGS","01208837",24,NA,NA,22.7,NA,NA,2021-09-19 03:58:00
"USGS","01208837",22,NA,NA,22.7,NA,NA,2021-09-19 04:13:00
"USGS","01208837",20,NA,NA,22.6,NA,NA,2021-09-19 04:28:00
"USGS","01208837",17,NA,NA,22.5,NA,NA,2021-09-19 04:43:00
"USGS","01208837",15,NA,NA,22.4,NA,NA,2021-09-19 04:58:00
"USGS","01208837",15,NA,NA,22.4,NA,NA,2021-09-19 05:13:00
"USGS","01208837",12,NA,NA,22.3,NA,NA,2021-09-19 05:28:00
"USGS","01208837",11,NA,NA,22.2,NA,NA,2021-09-19 05:43:00
"USGS","01208837",10,NA,NA,22.2,NA,NA,2021-09-19 05:58:00
"USGS","01208837",8.8,NA,NA,22.1,NA,NA,2021-09-19 06:13:00
"USGS","01208837",8.5,NA,NA,22.1,NA,NA,2021-09-19 06:28:00
"USGS","01208837",7.3,NA,NA,22,NA,NA,2021-09-19 06:43:00
"USGS","01208837",6.9,NA,NA,22,NA,NA,2021-09-19 06:58:00
"USGS","01208837",7.3,NA,NA,22,NA,NA,2021-09-19 07:13:00
"USGS","01208837",6.4,NA,NA,21.9,NA,NA,2021-09-19 07:28:00
"USGS","01208837",5.6,NA,NA,21.9,NA,NA,2021-09-19 07:43:00
"USGS","01208837",4.9,NA,NA,21.8,NA,NA,2021-09-19 07:58:00
"USGS","01208837",4.3,NA,NA,21.7,NA,NA,2021-09-19 08:13:00
"USGS","01208837",3.6,NA,NA,21.6,NA,NA,2021-09-19 08:28:00
"USGS","01208837",3.1,NA,NA,21.6,NA,NA,2021-09-19 08:43:00
"USGS","01208837",1.8,NA,NA,21.4,NA,NA,2021-09-19 08:58:00
"USGS","01208837",1.6,NA,NA,21.3,NA,NA,2021-09-19 09:13:00
"USGS","01208837",1,NA,NA,21.2,NA,NA,2021-09-19 09:28:00
"USGS","01208837",1.1,NA,NA,21.2,NA,NA,2021-09-19 09:43:00
"USGS","01208837",1,NA,NA,21.2,NA,NA,2021-09-19 09:58:00
"USGS","01208837",1.6,NA,NA,21.2,NA,NA,2021-09-19 10:14:00
"USGS","01208837",1.4,NA,NA,21.2,NA,NA,2021-09-19 10:29:00
"USGS","01208837",2.3,NA,NA,21.4,NA,NA,2021-09-19 10:44:00
"USGS","01208837",2.6,NA,NA,21.3,NA,NA,2021-09-19 10:59:00
"USGS","01208837",4.6,NA,NA,21.5,NA,NA,2021-09-19 11:14:00
"USGS","01208837",4.4,NA,NA,21.4,NA,NA,2021-09-19 11:29:00
"USGS","01208837",5.9,NA,NA,21.5,NA,NA,2021-09-19 11:44:00
"USGS","01208837",10,NA,NA,21.6,NA,NA,2021-09-19 11:59:00
"USGS","01208837",16,NA,NA,21.9,NA,NA,2021-09-19 12:14:00
"USGS","01208837",23,NA,NA,22.3,NA,NA,2021-09-19 12:29:00
"USGS","01208837",24,NA,NA,22.3,NA,NA,2021-09-19 12:44:00
"USGS","01208837",25,NA,NA,22.4,NA,NA,2021-09-19 12:59:00
"USGS","01208837",25,NA,NA,22.4,NA,NA,2021-09-19 13:14:00
