,Date Time,Site,variable,mean
24345,8/6/23 12:00,FENC,Salinity,28.47853
24367,8/6/23 13:00,FENC,Salinity,28.487655
24389,8/6/23 14:00,FENC,Salinity,28.53231667
24411,8/6/23 15:00,FENC,Salinity,28.52767333
24433,8/6/23 16:00,FENC,Salinity,28.56243
24455,8/6/23 17:00,FENC,Salinity,28.65441667
24477,8/6/23 18:00,FENC,Salinity,28.61261333
24499,8/6/23 19:00,FENC,Salinity,26.94590167
24521,8/6/23 20:00,FENC,Salinity,25.22856167
24543,8/6/23 21:00,FENC,Salinity,24.88585167
24565,8/6/23 22:00,FENC,Salinity,24.73563167
24587,8/6/23 23:00,FENC,Salinity,24.56684667
24609,8/7/23 0:00,FENC,Salinity,26.376705
24631,8/7/23 1:00,FENC,Salinity,28.40692833
24653,8/7/23 2:00,FENC,Salinity,28.49723667
24675,8/7/23 3:00,FENC,Salinity,28.48499667
24697,8/7/23 4:00,FENC,Salinity,28.4868
24719,8/7/23 5:00,FENC,Salinity,28.482285
24741,8/7/23 6:00,FENC,Salinity,28.415245
24763,8/7/23 7:00,FENC,Salinity,27.60656
24785,8/7/23 8:00,FENC,Salinity,25.39074
24807,8/7/23 9:00,FENC,Salinity,23.98662333
24829,8/7/23 10:00,FENC,Salinity,21.998265
24851,8/7/23 11:00,FENC,Salinity,20.83964
24873,8/7/23 12:00,FENC,Salinity,25.20983333
24895,8/7/23 13:00,FENC,Salinity,27.926065
24917,8/7/23 14:00,FENC,Salinity,28.14504
24939,8/7/23 15:00,FENC,Salinity,28.15880167
24961,8/7/23 16:00,FENC,Salinity,28.21839167
24983,8/7/23 17:00,FENC,Salinity,28.20446
25005,8/7/23 18:00,FENC,Salinity,28.09883
25027,8/7/23 19:00,FENC,Salinity,27.60613167
25049,8/7/23 20:00,FENC,Salinity,25.361485
25071,8/7/23 21:00,FENC,Salinity,22.773135
25093,8/7/23 22:00,FENC,Salinity,22.227485
25115,8/7/23 23:00,FENC,Salinity,21.747105
25137,8/8/23 0:00,FENC,Salinity,21.40795333
25159,8/8/23 1:00,FENC,Salinity,26.55789667
25181,8/8/23 2:00,FENC,Salinity,27.90407833
25203,8/8/23 3:00,FENC,Salinity,28.01038667
25225,8/8/23 4:00,FENC,Salinity,28.153905
25247,8/8/23 5:00,FENC,Salinity,28.176145
25269,8/8/23 6:00,FENC,Salinity,28.14034333
25291,8/8/23 7:00,FENC,Salinity,27.87873167
25313,8/8/23 8:00,FENC,Salinity,26.74050667
25335,8/8/23 9:00,FENC,Salinity,22.52130333
25357,8/8/23 10:00,FENC,Salinity,20.32103333
25379,8/8/23 11:00,FENC,Salinity,19.31156333
25401,8/8/23 12:00,FENC,Salinity,20.57601833
25423,8/8/23 13:00,FENC,Salinity,28.15936
25445,8/8/23 14:00,FENC,Salinity,28.212835
25467,8/8/23 15:00,FENC,Salinity,28.23116167
25489,8/8/23 16:00,FENC,Salinity,28.22330167
25511,8/8/23 17:00,FENC,Salinity,28.30285667
25533,8/8/23 18:00,FENC,Salinity,28.31499667
25555,8/8/23 19:00,FENC,Salinity,28.26179333
25577,8/8/23 20:00,FENC,Salinity,27.73823167
25599,8/8/23 21:00,FENC,Salinity,25.073895
25621,8/8/23 22:00,FENC,Salinity,23.48436333
25643,8/8/23 23:00,FENC,Salinity,23.08524167
25665,8/9/23 0:00,FENC,Salinity,22.66011667
25687,8/9/23 1:00,FENC,Salinity,22.29288833
25709,8/9/23 2:00,FENC,Salinity,24.64335
25731,8/9/23 3:00,FENC,Salinity,28.25469833
25753,8/9/23 4:00,FENC,Salinity,28.29465333
25775,8/9/23 5:00,FENC,Salinity,28.276555
25797,8/9/23 6:00,FENC,Salinity,28.31101
25819,8/9/23 7:00,FENC,Salinity,28.30430333
25841,8/9/23 8:00,FENC,Salinity,28.05141833
25863,8/9/23 9:00,FENC,Salinity,24.50904333
25885,8/9/23 10:00,FENC,Salinity,21.734295
25907,8/9/23 11:00,FENC,Salinity,NA
25929,8/9/23 12:00,FENC,Salinity,NA
25951,8/9/23 13:00,FENC,Salinity,18.86320167
25973,8/9/23 14:00,FENC,Salinity,27.649615
25995,8/9/23 15:00,FENC,Salinity,28.64401333
26017,8/9/23 16:00,FENC,Salinity,28.688775
26039,8/9/23 17:00,FENC,Salinity,28.73015
26061,8/9/23 18:00,FENC,Salinity,28.80758
26083,8/9/23 19:00,FENC,Salinity,28.81261667
26105,8/9/23 20:00,FENC,Salinity,28.84165667
26127,8/9/23 21:00,FENC,Salinity,28.55584833
26149,8/9/23 22:00,FENC,Salinity,26.15068667
26171,8/9/23 23:00,FENC,Salinity,23.84021833
26193,8/10/23 0:00,FENC,Salinity,23.275175
26215,8/10/23 1:00,FENC,Salinity,22.85979667
26237,8/10/23 2:00,FENC,Salinity,22.53441667
26259,8/10/23 3:00,FENC,Salinity,25.00086167
26281,8/10/23 4:00,FENC,Salinity,28.76694833
26303,8/10/23 5:00,FENC,Salinity,28.79575333
26325,8/10/23 6:00,FENC,Salinity,28.81152667
26347,8/10/23 7:00,FENC,Salinity,28.79686833
26369,8/10/23 8:00,FENC,Salinity,28.80453667
26391,8/10/23 9:00,FENC,Salinity,28.73239
26413,8/10/23 10:00,FENC,Salinity,26.82750333
26435,8/10/23 11:00,FENC,Salinity,23.40876333
26457,8/10/23 12:00,FENC,Salinity,21.81415333
26479,8/10/23 13:00,FENC,Salinity,20.39878833
26501,8/10/23 14:00,FENC,Salinity,20.77988
26523,8/10/23 15:00,FENC,Salinity,28.34572
26545,8/10/23 16:00,FENC,Salinity,28.78634833
26567,8/10/23 17:00,FENC,Salinity,28.78701333
26589,8/10/23 18:00,FENC,Salinity,28.755255
26611,8/10/23 19:00,FENC,Salinity,28.79731333
26633,8/10/23 20:00,FENC,Salinity,28.786395
26655,8/10/23 21:00,FENC,Salinity,28.72263
26677,8/10/23 22:00,FENC,Salinity,28.46167833
26699,8/10/23 23:00,FENC,Salinity,26.71417
26721,8/11/23 0:00,FENC,Salinity,24.031205
26743,8/11/23 1:00,FENC,Salinity,23.3161
26765,8/11/23 2:00,FENC,Salinity,22.88437
26787,8/11/23 3:00,FENC,Salinity,22.54825
26809,8/11/23 4:00,FENC,Salinity,27.7315
26831,8/11/23 5:00,FENC,Salinity,28.84308
26853,8/11/23 6:00,FENC,Salinity,28.87744
26875,8/11/23 7:00,FENC,Salinity,28.87315333
26897,8/11/23 8:00,FENC,Salinity,28.86770667
26919,8/11/23 9:00,FENC,Salinity,28.88636667
26941,8/11/23 10:00,FENC,Salinity,28.82018167
26963,8/11/23 11:00,FENC,Salinity,27.03091667
26985,8/11/23 12:00,FENC,Salinity,23.855665
27007,8/11/23 13:00,FENC,Salinity,22.55731333
27029,8/11/23 14:00,FENC,Salinity,21.90368667
27051,8/11/23 15:00,FENC,Salinity,21.17768333
27073,8/11/23 16:00,FENC,Salinity,28.02346
27095,8/11/23 17:00,FENC,Salinity,28.99824167
27117,8/11/23 18:00,FENC,Salinity,28.98887
27139,8/11/23 19:00,FENC,Salinity,28.97833833
27161,8/11/23 20:00,FENC,Salinity,28.98862
27183,8/11/23 21:00,FENC,Salinity,28.98962
27205,8/11/23 22:00,FENC,Salinity,29.055325
27227,8/11/23 23:00,FENC,Salinity,28.89667833
27249,8/12/23 0:00,FENC,Salinity,26.92870833
27271,8/12/23 1:00,FENC,Salinity,24.405495
27293,8/12/23 2:00,FENC,Salinity,23.44495833
27315,8/12/23 3:00,FENC,Salinity,22.75061167
27337,8/12/23 4:00,FENC,Salinity,22.41628167
27359,8/12/23 5:00,FENC,Salinity,26.76513167
27381,8/12/23 6:00,FENC,Salinity,28.99598833
27403,8/12/23 7:00,FENC,Salinity,29.01359
27425,8/12/23 8:00,FENC,Salinity,29.076715
27447,8/12/23 9:00,FENC,Salinity,29.07586667
27469,8/12/23 10:00,FENC,Salinity,29.10709
27491,8/12/23 11:00,FENC,Salinity,29.06055833
27513,8/12/23 12:00,FENC,Salinity,27.887115
27535,8/12/23 13:00,FENC,Salinity,24.882315
27557,8/12/23 14:00,FENC,Salinity,23.1457
27579,8/12/23 15:00,FENC,Salinity,22.15239
27601,8/12/23 16:00,FENC,Salinity,21.19236333
27623,8/12/23 17:00,FENC,Salinity,26.82137167
27645,8/12/23 18:00,FENC,Salinity,28.93523333
27667,8/12/23 19:00,FENC,Salinity,28.90669333
27689,8/12/23 20:00,FENC,Salinity,28.83052833
27711,8/12/23 21:00,FENC,Salinity,28.85886167
27733,8/12/23 22:00,FENC,Salinity,28.80967167
27755,8/12/23 23:00,FENC,Salinity,28.05381667
27777,8/13/23 0:00,FENC,Salinity,26.84475833
27799,8/13/23 1:00,FENC,Salinity,23.44302
27821,8/13/23 2:00,FENC,Salinity,20.06644333
27843,8/13/23 3:00,FENC,Salinity,18.43963833
27865,8/13/23 4:00,FENC,Salinity,13.27772333
27887,8/13/23 5:00,FENC,Salinity,9.815691833
27909,8/13/23 6:00,FENC,Salinity,20.270665
27931,8/13/23 7:00,FENC,Salinity,27.69188667
27953,8/13/23 8:00,FENC,Salinity,28.26675833
27975,8/13/23 9:00,FENC,Salinity,28.35688
27997,8/13/23 10:00,FENC,Salinity,28.28783167
28019,8/13/23 11:00,FENC,Salinity,28.18699833
28041,8/13/23 12:00,FENC,Salinity,25.445585
28063,8/13/23 13:00,FENC,Salinity,16.73947167
28085,8/13/23 14:00,FENC,Salinity,11.07948533
28107,8/13/23 15:00,FENC,Salinity,8.318776167
28129,8/13/23 16:00,FENC,Salinity,6.828014667
28151,8/13/23 17:00,FENC,Salinity,6.715096833
28173,8/13/23 18:00,FENC,Salinity,26.95108
28195,8/13/23 19:00,FENC,Salinity,28.50147167
28217,8/13/23 20:00,FENC,Salinity,28.57082167
28239,8/13/23 21:00,FENC,Salinity,28.51351667
28261,8/13/23 22:00,FENC,Salinity,27.750745
28283,8/13/23 23:00,FENC,Salinity,28.35736
28305,8/14/23 0:00,FENC,Salinity,28.091945
28327,8/14/23 1:00,FENC,Salinity,24.08749833
28349,8/14/23 2:00,FENC,Salinity,18.83764167
28371,8/14/23 3:00,FENC,Salinity,16.34290167
28393,8/14/23 4:00,FENC,Salinity,15.05476667
28415,8/14/23 5:00,FENC,Salinity,13.924935
28437,8/14/23 6:00,FENC,Salinity,13.13558333
28459,8/14/23 7:00,FENC,Salinity,24.29745833
28481,8/14/23 8:00,FENC,Salinity,28.26366833
28503,8/14/23 9:00,FENC,Salinity,28.31059833
28525,8/14/23 10:00,FENC,Salinity,28.33615
28547,8/14/23 11:00,FENC,Salinity,28.33291
28569,8/14/23 12:00,FENC,Salinity,28.33415667
28591,8/14/23 13:00,FENC,Salinity,26.93248667
28613,8/14/23 14:00,FENC,Salinity,21.18596333
28635,8/14/23 15:00,FENC,Salinity,17.41328333
28657,8/14/23 16:00,FENC,Salinity,16.013985
28679,8/14/23 17:00,FENC,Salinity,14.56407167
28701,8/14/23 18:00,FENC,Salinity,14.361805
28723,8/14/23 19:00,FENC,Salinity,26.62170333
28745,8/14/23 20:00,FENC,Salinity,27.44221167
28767,8/14/23 21:00,FENC,Salinity,27.31122167
28789,8/14/23 22:00,FENC,Salinity,27.56332833
28811,8/14/23 23:00,FENC,Salinity,27.71979333
28833,8/15/23 0:00,FENC,Salinity,27.52909167
28855,8/15/23 1:00,FENC,Salinity,27.203625
28877,8/15/23 2:00,FENC,Salinity,24.29259833
28899,8/15/23 3:00,FENC,Salinity,20.00994167
28921,8/15/23 4:00,FENC,Salinity,17.023935
28943,8/15/23 5:00,FENC,Salinity,14.15992667
28965,8/15/23 6:00,FENC,Salinity,12.64764833
28987,8/15/23 7:00,FENC,Salinity,18.15939
29009,8/15/23 8:00,FENC,Salinity,27.88157
29031,8/15/23 9:00,FENC,Salinity,28.26737167
29053,8/15/23 10:00,FENC,Salinity,28.33266333
29075,8/15/23 11:00,FENC,Salinity,28.32098167
29097,8/15/23 12:00,FENC,Salinity,28.29842333
29119,8/15/23 13:00,FENC,Salinity,28.063195
29141,8/15/23 14:00,FENC,Salinity,26.11200667
29163,8/15/23 15:00,FENC,Salinity,20.23458333
29185,8/15/23 16:00,FENC,Salinity,16.69873167
29207,8/15/23 17:00,FENC,Salinity,14.44897333
29229,8/15/23 18:00,FENC,Salinity,12.90466
29251,8/15/23 19:00,FENC,Salinity,16.49313333
29273,8/15/23 20:00,FENC,Salinity,28.39560833
29295,8/15/23 21:00,FENC,Salinity,28.49602667
29317,8/15/23 22:00,FENC,Salinity,28.46876667
29339,8/15/23 23:00,FENC,Salinity,28.48238167
29361,8/16/23 0:00,FENC,Salinity,28.49958667
29383,8/16/23 1:00,FENC,Salinity,28.43014167
29405,8/16/23 2:00,FENC,Salinity,27.18862333
29427,8/16/23 3:00,FENC,Salinity,21.379695
29449,8/16/23 4:00,FENC,Salinity,17.14782167
29471,8/16/23 5:00,FENC,Salinity,15.28294167
29493,8/16/23 6:00,FENC,Salinity,14.32331
29515,8/16/23 7:00,FENC,Salinity,12.95919167
29537,8/16/23 8:00,FENC,Salinity,26.26595667
29559,8/16/23 9:00,FENC,Salinity,28.45299833
29581,8/16/23 10:00,FENC,Salinity,28.513665
29603,8/16/23 11:00,FENC,Salinity,28.51268
29625,8/16/23 12:00,FENC,Salinity,28.53105333
29647,8/16/23 13:00,FENC,Salinity,28.52154167
29669,8/16/23 14:00,FENC,Salinity,28.24614333
29691,8/16/23 15:00,FENC,Salinity,25.17147167
29713,8/16/23 16:00,FENC,Salinity,19.76390167
29735,8/16/23 17:00,FENC,Salinity,17.87715667
29757,8/16/23 18:00,FENC,Salinity,17.10947667
29779,8/16/23 19:00,FENC,Salinity,16.28347667
29801,8/16/23 20:00,FENC,Salinity,26.85169833
29823,8/16/23 21:00,FENC,Salinity,28.38152667
29845,8/16/23 22:00,FENC,Salinity,28.400945
29867,8/16/23 23:00,FENC,Salinity,28.36800333
29889,8/17/23 0:00,FENC,Salinity,28.345785
29911,8/17/23 1:00,FENC,Salinity,28.34826833
29933,8/17/23 2:00,FENC,Salinity,28.30704333
29955,8/17/23 3:00,FENC,Salinity,26.27318167
29977,8/17/23 4:00,FENC,Salinity,21.26861
29999,8/17/23 5:00,FENC,Salinity,19.24844333
30021,8/17/23 6:00,FENC,Salinity,18.52227333
30043,8/17/23 7:00,FENC,Salinity,17.72522833
30065,8/17/23 8:00,FENC,Salinity,19.50377333
30087,8/17/23 9:00,FENC,Salinity,28.0378
30109,8/17/23 10:00,FENC,Salinity,28.17776833
30131,8/17/23 11:00,FENC,Salinity,28.231975
30153,8/17/23 12:00,FENC,Salinity,28.19990833
30175,8/17/23 13:00,FENC,Salinity,28.20915833
30197,8/17/23 14:00,FENC,Salinity,28.27435667
30219,8/17/23 15:00,FENC,Salinity,27.82595333
30241,8/17/23 16:00,FENC,Salinity,23.98001333
30263,8/17/23 17:00,FENC,Salinity,20.32888167
30285,8/17/23 18:00,FENC,Salinity,19.21362667
30307,8/17/23 19:00,FENC,Salinity,18.43113167
30329,8/17/23 20:00,FENC,Salinity,21.776715
30351,8/17/23 21:00,FENC,Salinity,27.884895
30373,8/17/23 22:00,FENC,Salinity,28.03669167
30395,8/17/23 23:00,FENC,Salinity,28.09371667
30417,8/18/23 0:00,FENC,Salinity,28.08292833
30439,8/18/23 1:00,FENC,Salinity,28.05894333
30461,8/18/23 2:00,FENC,Salinity,28.08169667
30483,8/18/23 3:00,FENC,Salinity,27.71013833
30505,8/18/23 4:00,FENC,Salinity,24.57452667
30527,8/18/23 5:00,FENC,Salinity,21.03476167
30549,8/18/23 6:00,FENC,Salinity,20.20640833
30571,8/18/23 7:00,FENC,Salinity,14.6664925
30593,8/18/23 8:00,FENC,Salinity,5.418920333
30615,8/18/23 9:00,FENC,Salinity,4.458368833
30637,8/18/23 10:00,FENC,Salinity,23.44013833
30659,8/18/23 11:00,FENC,Salinity,26.73422833
30681,8/18/23 12:00,FENC,Salinity,27.23287667
30703,8/18/23 13:00,FENC,Salinity,27.13670167
30725,8/18/23 14:00,FENC,Salinity,26.87673833
30747,8/18/23 15:00,FENC,Salinity,20.82410667
30769,8/18/23 16:00,FENC,Salinity,9.57784
30791,8/18/23 17:00,FENC,Salinity,3.074165667
30813,8/18/23 18:00,FENC,Salinity,1.333952667
30835,8/18/23 19:00,FENC,Salinity,0.877361
30857,8/18/23 20:00,FENC,Salinity,0.757703033
30879,8/18/23 21:00,FENC,Salinity,2.226904383
30901,8/18/23 22:00,FENC,Salinity,26.34282
30923,8/18/23 23:00,FENC,Salinity,27.21881667
30945,8/19/23 0:00,FENC,Salinity,27.26316333
30967,8/19/23 1:00,FENC,Salinity,27.33169333
30989,8/19/23 2:00,FENC,Salinity,26.88387167
31011,8/19/23 3:00,FENC,Salinity,23.34616833
31033,8/19/23 4:00,FENC,Salinity,12.98788333
31055,8/19/23 5:00,FENC,Salinity,7.1977995
31077,8/19/23 6:00,FENC,Salinity,4.510458
31099,8/19/23 7:00,FENC,Salinity,3.055142167
31121,8/19/23 8:00,FENC,Salinity,2.250489167
31143,8/19/23 9:00,FENC,Salinity,1.789271667
31165,8/19/23 10:00,FENC,Salinity,24.07564
31187,8/19/23 11:00,FENC,Salinity,27.59310667
31209,8/19/23 12:00,FENC,Salinity,27.74581667
31231,8/19/23 13:00,FENC,Salinity,27.84452833
31253,8/19/23 14:00,FENC,Salinity,27.86673333
31275,8/19/23 15:00,FENC,Salinity,27.68411
31297,8/19/23 16:00,FENC,Salinity,23.07611333
31319,8/19/23 17:00,FENC,Salinity,14.40954833
31341,8/19/23 18:00,FENC,Salinity,8.584629167
31363,8/19/23 19:00,FENC,Salinity,5.722107
31385,8/19/23 20:00,FENC,Salinity,4.201469
31407,8/19/23 21:00,FENC,Salinity,3.1334975
31429,8/19/23 22:00,FENC,Salinity,14.21705783
31451,8/19/23 23:00,FENC,Salinity,27.97904
31473,8/20/23 0:00,FENC,Salinity,28.06364
31495,8/20/23 1:00,FENC,Salinity,28.04939167
31517,8/20/23 2:00,FENC,Salinity,28.00676833
31539,8/20/23 3:00,FENC,Salinity,27.816475
31561,8/20/23 4:00,FENC,Salinity,24.85324167
31583,8/20/23 5:00,FENC,Salinity,14.88831167
31605,8/20/23 6:00,FENC,Salinity,10.26961217
31627,8/20/23 7:00,FENC,Salinity,8.042475667
31649,8/20/23 8:00,FENC,Salinity,7.037826333
31671,8/20/23 9:00,FENC,Salinity,5.967332833
31693,8/20/23 10:00,FENC,Salinity,11.1051315
31715,8/20/23 11:00,FENC,Salinity,28.07108667
31737,8/20/23 12:00,FENC,Salinity,28.18587167
31759,8/20/23 13:00,FENC,Salinity,28.24553167
31781,8/20/23 14:00,FENC,Salinity,28.33802167
31803,8/20/23 15:00,FENC,Salinity,28.32117167
31825,8/20/23 16:00,FENC,Salinity,27.65332333
31847,8/20/23 17:00,FENC,Salinity,21.70945833
31869,8/20/23 18:00,FENC,Salinity,14.80375333
31891,8/20/23 19:00,FENC,Salinity,10.3065185
31913,8/20/23 20:00,FENC,Salinity,7.9597295
31935,8/20/23 21:00,FENC,Salinity,6.192934667
31957,8/20/23 22:00,FENC,Salinity,4.914489
31979,8/20/23 23:00,FENC,Salinity,24.71892
32001,8/21/23 0:00,FENC,Salinity,28.468505
32023,8/21/23 1:00,FENC,Salinity,28.51483833
32045,8/21/23 2:00,FENC,Salinity,28.48707
32067,8/21/23 3:00,FENC,Salinity,28.45546333
32089,8/21/23 4:00,FENC,Salinity,28.060415
32111,8/21/23 5:00,FENC,Salinity,21.94161
32133,8/21/23 6:00,FENC,Salinity,14.34105833
32155,8/21/23 7:00,FENC,Salinity,10.7579315
32177,8/21/23 8:00,FENC,Salinity,8.794252
32199,8/21/23 9:00,FENC,Salinity,7.6437915
32221,8/21/23 10:00,FENC,Salinity,6.965291667
32243,8/21/23 11:00,FENC,Salinity,24.26351
32265,8/21/23 12:00,FENC,Salinity,28.70282167
32287,8/21/23 13:00,FENC,Salinity,28.75796333
32309,8/21/23 14:00,FENC,Salinity,28.77133333
32331,8/21/23 15:00,FENC,Salinity,28.75217333
32353,8/21/23 16:00,FENC,Salinity,28.83287833
32375,8/21/23 17:00,FENC,Salinity,27.99378667
32397,8/21/23 18:00,FENC,Salinity,22.54409833
32419,8/21/23 19:00,FENC,Salinity,17.150595
32441,8/21/23 20:00,FENC,Salinity,14.31000167
32463,8/21/23 21:00,FENC,Salinity,12.376885
32485,8/21/23 22:00,FENC,Salinity,10.79392
32507,8/21/23 23:00,FENC,Salinity,14.430659
32529,8/22/23 0:00,FENC,Salinity,28.53604167
32551,8/22/23 1:00,FENC,Salinity,28.53243833
32573,8/22/23 2:00,FENC,Salinity,28.39782833
32595,8/22/23 3:00,FENC,Salinity,28.49812167
32617,8/22/23 4:00,FENC,Salinity,28.345835
32639,8/22/23 5:00,FENC,Salinity,27.49475
32661,8/22/23 6:00,FENC,Salinity,22.04557167
32683,8/22/23 7:00,FENC,Salinity,16.344795
32705,8/22/23 8:00,FENC,Salinity,13.1553
32727,8/22/23 9:00,FENC,Salinity,12.15503333
32749,8/22/23 10:00,FENC,Salinity,11.46093
32771,8/22/23 11:00,FENC,Salinity,18.05616417
32793,8/22/23 12:00,FENC,Salinity,28.84786833
32815,8/22/23 13:00,FENC,Salinity,28.88466667
32837,8/22/23 14:00,FENC,Salinity,28.87206
32859,8/22/23 15:00,FENC,Salinity,28.85649167
32881,8/22/23 16:00,FENC,Salinity,28.891365
32903,8/22/23 17:00,FENC,Salinity,28.99864667
32925,8/22/23 18:00,FENC,Salinity,28.30169667
32947,8/22/23 19:00,FENC,Salinity,24.436685
32969,8/22/23 20:00,FENC,Salinity,20.76617167
32991,8/22/23 21:00,FENC,Salinity,19.19801333
33013,8/22/23 22:00,FENC,Salinity,18.20761667
33035,8/22/23 23:00,FENC,Salinity,17.027985
33057,8/23/23 0:00,FENC,Salinity,22.01685167
33079,8/23/23 1:00,FENC,Salinity,28.841655
33101,8/23/23 2:00,FENC,Salinity,28.88016333
33123,8/23/23 3:00,FENC,Salinity,28.87224833
33145,8/23/23 4:00,FENC,Salinity,28.83805333
33167,8/23/23 5:00,FENC,Salinity,28.806575
33189,8/23/23 6:00,FENC,Salinity,27.79595667
33211,8/23/23 7:00,FENC,Salinity,22.881185
33233,8/23/23 8:00,FENC,Salinity,17.818845
33255,8/23/23 9:00,FENC,Salinity,16.08081667
33277,8/23/23 10:00,FENC,Salinity,15.47774833
33299,8/23/23 11:00,FENC,Salinity,14.76539333
33321,8/23/23 12:00,FENC,Salinity,25.66433
33343,8/23/23 13:00,FENC,Salinity,28.45857667
33365,8/23/23 14:00,FENC,Salinity,28.81584
33387,8/23/23 15:00,FENC,Salinity,28.920425
33409,8/23/23 16:00,FENC,Salinity,28.9711
33431,8/23/23 17:00,FENC,Salinity,28.988585
33453,8/23/23 18:00,FENC,Salinity,28.97861667
33475,8/23/23 19:00,FENC,Salinity,28.18712167
33497,8/23/23 20:00,FENC,Salinity,24.23274167
33519,8/23/23 21:00,FENC,Salinity,21.00384
33541,8/23/23 22:00,FENC,Salinity,19.60823
33563,8/23/23 23:00,FENC,Salinity,18.02599333
33585,8/24/23 0:00,FENC,Salinity,16.68265167
33607,8/24/23 1:00,FENC,Salinity,24.34213333
33629,8/24/23 2:00,FENC,Salinity,28.82275
33651,8/24/23 3:00,FENC,Salinity,28.88241
33673,8/24/23 4:00,FENC,Salinity,28.86862167
33695,8/24/23 5:00,FENC,Salinity,28.85234667
33717,8/24/23 6:00,FENC,Salinity,28.832295
33739,8/24/23 7:00,FENC,Salinity,27.75605167
33761,8/24/23 8:00,FENC,Salinity,22.68172333
33783,8/24/23 9:00,FENC,Salinity,17.61929667
33805,8/24/23 10:00,FENC,Salinity,15.65114167
33827,8/24/23 11:00,FENC,Salinity,14.76951333
33849,8/24/23 12:00,FENC,Salinity,14.43038
33871,8/24/23 13:00,FENC,Salinity,27.220445
33893,8/24/23 14:00,FENC,Salinity,28.39412833
33915,8/24/23 15:00,FENC,Salinity,28.50910833
33937,8/24/23 16:00,FENC,Salinity,28.67197333
33959,8/24/23 17:00,FENC,Salinity,28.71686
33981,8/24/23 18:00,FENC,Salinity,28.71997833
34003,8/24/23 19:00,FENC,Salinity,28.55317333
34025,8/24/23 20:00,FENC,Salinity,27.74188333
34047,8/24/23 21:00,FENC,Salinity,23.61360333
34069,8/24/23 22:00,FENC,Salinity,19.86534
34091,8/24/23 23:00,FENC,Salinity,17.61084167
34113,8/25/23 0:00,FENC,Salinity,15.95146167
34135,8/25/23 1:00,FENC,Salinity,14.71376167
34157,8/25/23 2:00,FENC,Salinity,28.21090167
34179,8/25/23 3:00,FENC,Salinity,28.704515
34201,8/25/23 4:00,FENC,Salinity,28.68822833
34223,8/25/23 5:00,FENC,Salinity,28.74319333
34245,8/25/23 6:00,FENC,Salinity,28.781645
34267,8/25/23 7:00,FENC,Salinity,28.69066833
34289,8/25/23 8:00,FENC,Salinity,28.43151333
34311,8/25/23 9:00,FENC,Salinity,25.399355
34333,8/25/23 10:00,FENC,Salinity,20.42527667
34355,8/25/23 11:00,FENC,Salinity,16.78519333
34377,8/25/23 12:00,FENC,Salinity,14.98173167
34399,8/25/23 13:00,FENC,Salinity,19.85017833
34421,8/25/23 14:00,FENC,Salinity,28.64562167
34443,8/25/23 15:00,FENC,Salinity,28.61611667
34465,8/25/23 16:00,FENC,Salinity,28.520555
34487,8/25/23 17:00,FENC,Salinity,28.57196
34509,8/25/23 18:00,FENC,Salinity,28.58803
34531,8/25/23 19:00,FENC,Salinity,28.54541167
34553,8/25/23 20:00,FENC,Salinity,28.37467667
34575,8/25/23 21:00,FENC,Salinity,27.05307
34597,8/25/23 22:00,FENC,Salinity,22.75374167
34619,8/25/23 23:00,FENC,Salinity,19.85692667
34641,8/26/23 0:00,FENC,Salinity,18.76068167
34663,8/26/23 1:00,FENC,Salinity,17.88179167
34685,8/26/23 2:00,FENC,Salinity,16.89478667
34707,8/26/23 3:00,FENC,Salinity,26.119505
34729,8/26/23 4:00,FENC,Salinity,28.46212333
34751,8/26/23 5:00,FENC,Salinity,28.609795
34773,8/26/23 6:00,FENC,Salinity,28.665895
34795,8/26/23 7:00,FENC,Salinity,28.65868833
34817,8/26/23 8:00,FENC,Salinity,28.63704167
34839,8/26/23 9:00,FENC,Salinity,28.2268
34861,8/26/23 10:00,FENC,Salinity,24.39990167
34883,8/26/23 11:00,FENC,Salinity,19.70390667
34905,8/26/23 12:00,FENC,Salinity,16.83451667
34927,8/26/23 13:00,FENC,Salinity,15.75669333
34949,8/26/23 14:00,FENC,Salinity,14.73799167
34971,8/26/23 15:00,FENC,Salinity,27.96849
34993,8/26/23 16:00,FENC,Salinity,28.607215
35015,8/26/23 17:00,FENC,Salinity,28.69877833
35037,8/26/23 18:00,FENC,Salinity,28.75640667
35059,8/26/23 19:00,FENC,Salinity,28.71433167
35081,8/26/23 20:00,FENC,Salinity,28.728795
35103,8/26/23 21:00,FENC,Salinity,28.741595
35125,8/26/23 22:00,FENC,Salinity,28.10039
35147,8/26/23 23:00,FENC,Salinity,24.44918833
35169,8/27/23 0:00,FENC,Salinity,22.169275
35191,8/27/23 1:00,FENC,Salinity,21.49548167
35213,8/27/23 2:00,FENC,Salinity,20.91711833
35235,8/27/23 3:00,FENC,Salinity,20.25275
35257,8/27/23 4:00,FENC,Salinity,24.27911167
35279,8/27/23 5:00,FENC,Salinity,28.637455
35301,8/27/23 6:00,FENC,Salinity,28.633185
35323,8/27/23 7:00,FENC,Salinity,28.6329
35345,8/27/23 8:00,FENC,Salinity,28.63836167
35367,8/27/23 9:00,FENC,Salinity,28.63184333
35389,8/27/23 10:00,FENC,Salinity,28.50738167
35411,8/27/23 11:00,FENC,Salinity,26.41106333
35433,8/27/23 12:00,FENC,Salinity,22.54292167
