,Date Time,Site,variable,mean
22154,8/2/23 8:00,FENC,Temperature,20.27636167
22176,8/2/23 9:00,FENC,Temperature,21.28151167
22198,8/2/23 10:00,FENC,Temperature,21.6532
22220,8/2/23 11:00,FENC,Temperature,21.83622
22242,8/2/23 12:00,FENC,Temperature,22.083585
22264,8/2/23 13:00,FENC,Temperature,23.033285
22286,8/2/23 14:00,FENC,Temperature,24.72220667
22308,8/2/23 15:00,FENC,Temperature,25.07295333
22330,8/2/23 16:00,FENC,Temperature,24.97435833
22352,8/2/23 17:00,FENC,Temperature,25.01259833
22374,8/2/23 18:00,FENC,Temperature,24.97917833
22396,8/2/23 19:00,FENC,Temperature,24.62086833
22418,8/2/23 20:00,FENC,Temperature,23.72173667
22440,8/2/23 21:00,FENC,Temperature,22.612135
22462,8/2/23 22:00,FENC,Temperature,22.51339667
22484,8/2/23 23:00,FENC,Temperature,22.336815
22506,8/3/23 0:00,FENC,Temperature,22.13821667
22528,8/3/23 1:00,FENC,Temperature,21.99629667
22550,8/3/23 2:00,FENC,Temperature,21.70415833
22572,8/3/23 3:00,FENC,Temperature,21.32581833
22594,8/3/23 4:00,FENC,Temperature,21.199005
22616,8/3/23 5:00,FENC,Temperature,20.98144667
22638,8/3/23 6:00,FENC,Temperature,20.71051167
22660,8/3/23 7:00,FENC,Temperature,20.55895167
22682,8/3/23 8:00,FENC,Temperature,20.66041
22704,8/3/23 9:00,FENC,Temperature,21.56925833
22726,8/3/23 10:00,FENC,Temperature,22.21493
22748,8/3/23 11:00,FENC,Temperature,22.438265
22770,8/3/23 12:00,FENC,Temperature,22.606205
22792,8/3/23 13:00,FENC,Temperature,23.00542
22814,8/3/23 14:00,FENC,Temperature,24.07645667
22836,8/3/23 15:00,FENC,Temperature,25.73149167
22858,8/3/23 16:00,FENC,Temperature,26.02426833
22880,8/3/23 17:00,FENC,Temperature,25.544945
22902,8/3/23 18:00,FENC,Temperature,25.179455
22924,8/3/23 19:00,FENC,Temperature,24.78592
22946,8/3/23 20:00,FENC,Temperature,24.36725667
22968,8/3/23 21:00,FENC,Temperature,23.38263
22990,8/3/23 22:00,FENC,Temperature,22.53732167
23012,8/3/23 23:00,FENC,Temperature,22.62462833
23034,8/4/23 0:00,FENC,Temperature,22.525235
23056,8/4/23 1:00,FENC,Temperature,22.47058333
23078,8/4/23 2:00,FENC,Temperature,22.39222
23100,8/4/23 3:00,FENC,Temperature,22.16522167
23122,8/4/23 4:00,FENC,Temperature,21.99934333
23144,8/4/23 5:00,FENC,Temperature,21.89356833
23166,8/4/23 6:00,FENC,Temperature,21.77300333
23188,8/4/23 7:00,FENC,Temperature,21.71436167
23210,8/4/23 8:00,FENC,Temperature,21.68591667
23232,8/4/23 9:00,FENC,Temperature,21.76622333
23254,8/4/23 10:00,FENC,Temperature,22.42568
23276,8/4/23 11:00,FENC,Temperature,22.49892833
23298,8/4/23 12:00,FENC,Temperature,22.79227833
23320,8/4/23 13:00,FENC,Temperature,22.85677333
23342,8/4/23 14:00,FENC,Temperature,22.94182667
23364,8/4/23 15:00,FENC,Temperature,23.33193
23386,8/4/23 16:00,FENC,Temperature,24.10938667
23408,8/4/23 17:00,FENC,Temperature,24.29182833
23430,8/4/23 18:00,FENC,Temperature,23.96803667
23452,8/4/23 19:00,FENC,Temperature,23.72620333
23474,8/4/23 20:00,FENC,Temperature,23.50887833
23496,8/4/23 21:00,FENC,Temperature,23.303605
23518,8/4/23 22:00,FENC,Temperature,22.80348167
23540,8/4/23 23:00,FENC,Temperature,22.63311667
23562,8/5/23 0:00,FENC,Temperature,22.48498
23584,8/5/23 1:00,FENC,Temperature,22.50215667
23606,8/5/23 2:00,FENC,Temperature,22.49094833
23628,8/5/23 3:00,FENC,Temperature,22.40479833
23650,8/5/23 4:00,FENC,Temperature,22.22692
23672,8/5/23 5:00,FENC,Temperature,22.11776
23694,8/5/23 6:00,FENC,Temperature,21.988835
23716,8/5/23 7:00,FENC,Temperature,21.95246
23738,8/5/23 8:00,FENC,Temperature,22.17271333
23760,8/5/23 9:00,FENC,Temperature,22.81842333
23782,8/5/23 10:00,FENC,Temperature,23.540045
23804,8/5/23 11:00,FENC,Temperature,24.17254667
23826,8/5/23 12:00,FENC,Temperature,23.778145
23848,8/5/23 13:00,FENC,Temperature,23.84715333
23870,8/5/23 14:00,FENC,Temperature,23.54297333
23892,8/5/23 15:00,FENC,Temperature,23.48122333
23914,8/5/23 16:00,FENC,Temperature,24.71547667
23936,8/5/23 17:00,FENC,Temperature,26.14640167
23958,8/5/23 18:00,FENC,Temperature,26.40456667
23980,8/5/23 19:00,FENC,Temperature,26.07658167
24002,8/5/23 20:00,FENC,Temperature,25.74457
24024,8/5/23 21:00,FENC,Temperature,25.44793167
24046,8/5/23 22:00,FENC,Temperature,25.115875
24068,8/5/23 23:00,FENC,Temperature,23.90948
24090,8/6/23 0:00,FENC,Temperature,22.80462
24112,8/6/23 1:00,FENC,Temperature,22.62433833
24134,8/6/23 2:00,FENC,Temperature,22.52043333
24156,8/6/23 3:00,FENC,Temperature,22.45659667
24178,8/6/23 4:00,FENC,Temperature,22.23567
24200,8/6/23 5:00,FENC,Temperature,21.82355833
24222,8/6/23 6:00,FENC,Temperature,21.73339
24244,8/6/23 7:00,FENC,Temperature,21.889675
24266,8/6/23 8:00,FENC,Temperature,22.10701
24288,8/6/23 9:00,FENC,Temperature,22.65335167
24310,8/6/23 10:00,FENC,Temperature,23.37959
24332,8/6/23 11:00,FENC,Temperature,24.73626167
24354,8/6/23 12:00,FENC,Temperature,23.996225
24376,8/6/23 13:00,FENC,Temperature,24.29158833
24398,8/6/23 14:00,FENC,Temperature,24.120655
24420,8/6/23 15:00,FENC,Temperature,23.68596333
24442,8/6/23 16:00,FENC,Temperature,23.98030167
24464,8/6/23 17:00,FENC,Temperature,25.54515333
24486,8/6/23 18:00,FENC,Temperature,26.67175333
24508,8/6/23 19:00,FENC,Temperature,26.56670833
24530,8/6/23 20:00,FENC,Temperature,26.002015
24552,8/6/23 21:00,FENC,Temperature,25.548125
24574,8/6/23 22:00,FENC,Temperature,25.22392833
24596,8/6/23 23:00,FENC,Temperature,24.942945
24618,8/7/23 0:00,FENC,Temperature,23.89925833
24640,8/7/23 1:00,FENC,Temperature,23.28332
24662,8/7/23 2:00,FENC,Temperature,23.02237333
24684,8/7/23 3:00,FENC,Temperature,22.893515
24706,8/7/23 4:00,FENC,Temperature,22.841955
24728,8/7/23 5:00,FENC,Temperature,22.71146667
24750,8/7/23 6:00,FENC,Temperature,22.54088667
24772,8/7/23 7:00,FENC,Temperature,22.55848167
24794,8/7/23 8:00,FENC,Temperature,22.67698167
24816,8/7/23 9:00,FENC,Temperature,22.72459
24838,8/7/23 10:00,FENC,Temperature,22.6794
24860,8/7/23 11:00,FENC,Temperature,22.601025
24882,8/7/23 12:00,FENC,Temperature,22.42007167
24904,8/7/23 13:00,FENC,Temperature,22.36438833
24926,8/7/23 14:00,FENC,Temperature,22.56838333
24948,8/7/23 15:00,FENC,Temperature,22.6096
24970,8/7/23 16:00,FENC,Temperature,22.66391
24992,8/7/23 17:00,FENC,Temperature,22.72956833
25014,8/7/23 18:00,FENC,Temperature,22.86318333
25036,8/7/23 19:00,FENC,Temperature,22.95572
25058,8/7/23 20:00,FENC,Temperature,22.813765
25080,8/7/23 21:00,FENC,Temperature,22.63440167
25102,8/7/23 22:00,FENC,Temperature,22.56577833
25124,8/7/23 23:00,FENC,Temperature,22.51645333
25146,8/8/23 0:00,FENC,Temperature,22.46511833
25168,8/8/23 1:00,FENC,Temperature,22.46515167
25190,8/8/23 2:00,FENC,Temperature,22.49867167
25212,8/8/23 3:00,FENC,Temperature,22.51573833
25234,8/8/23 4:00,FENC,Temperature,22.449255
25256,8/8/23 5:00,FENC,Temperature,22.44365
25278,8/8/23 6:00,FENC,Temperature,22.44612167
25300,8/8/23 7:00,FENC,Temperature,22.479485
25322,8/8/23 8:00,FENC,Temperature,22.56430667
25344,8/8/23 9:00,FENC,Temperature,22.82025833
25366,8/8/23 10:00,FENC,Temperature,23.62072333
25388,8/8/23 11:00,FENC,Temperature,24.62527167
25410,8/8/23 12:00,FENC,Temperature,25.67633
25432,8/8/23 13:00,FENC,Temperature,24.515865
25454,8/8/23 14:00,FENC,Temperature,24.209665
25476,8/8/23 15:00,FENC,Temperature,24.12046
25498,8/8/23 16:00,FENC,Temperature,24.18754
25520,8/8/23 17:00,FENC,Temperature,23.90112333
25542,8/8/23 18:00,FENC,Temperature,24.07164667
25564,8/8/23 19:00,FENC,Temperature,24.476165
25586,8/8/23 20:00,FENC,Temperature,24.84544167
25608,8/8/23 21:00,FENC,Temperature,25.00173167
25630,8/8/23 22:00,FENC,Temperature,24.78305833
25652,8/8/23 23:00,FENC,Temperature,24.45479833
25674,8/9/23 0:00,FENC,Temperature,24.07643
25696,8/9/23 1:00,FENC,Temperature,23.75013167
25718,8/9/23 2:00,FENC,Temperature,22.85144167
25740,8/9/23 3:00,FENC,Temperature,22.6002
25762,8/9/23 4:00,FENC,Temperature,22.50999833
25784,8/9/23 5:00,FENC,Temperature,22.50586167
25806,8/9/23 6:00,FENC,Temperature,22.40252
25828,8/9/23 7:00,FENC,Temperature,22.30221333
25850,8/9/23 8:00,FENC,Temperature,22.23506167
25872,8/9/23 9:00,FENC,Temperature,22.53597833
25894,8/9/23 10:00,FENC,Temperature,23.28009833
25916,8/9/23 11:00,FENC,Temperature,NA
25938,8/9/23 12:00,FENC,Temperature,NA
25960,8/9/23 13:00,FENC,Temperature,26.477935
25982,8/9/23 14:00,FENC,Temperature,24.93200333
26004,8/9/23 15:00,FENC,Temperature,23.751045
26026,8/9/23 16:00,FENC,Temperature,23.13045833
26048,8/9/23 17:00,FENC,Temperature,22.90058
26070,8/9/23 18:00,FENC,Temperature,22.55412667
26092,8/9/23 19:00,FENC,Temperature,22.6455
26114,8/9/23 20:00,FENC,Temperature,23.20024
26136,8/9/23 21:00,FENC,Temperature,23.919635
26158,8/9/23 22:00,FENC,Temperature,24.55401
26180,8/9/23 23:00,FENC,Temperature,24.71113833
26202,8/10/23 0:00,FENC,Temperature,24.45673
26224,8/10/23 1:00,FENC,Temperature,24.16059667
26246,8/10/23 2:00,FENC,Temperature,23.74306667
26268,8/10/23 3:00,FENC,Temperature,22.59845333
26290,8/10/23 4:00,FENC,Temperature,21.76159167
26312,8/10/23 5:00,FENC,Temperature,21.76166
26334,8/10/23 6:00,FENC,Temperature,21.75331833
26356,8/10/23 7:00,FENC,Temperature,21.69025
26378,8/10/23 8:00,FENC,Temperature,21.72895
26400,8/10/23 9:00,FENC,Temperature,21.84210667
26422,8/10/23 10:00,FENC,Temperature,22.32867
26444,8/10/23 11:00,FENC,Temperature,23.01868
26466,8/10/23 12:00,FENC,Temperature,23.84335667
26488,8/10/23 13:00,FENC,Temperature,24.40423833
26510,8/10/23 14:00,FENC,Temperature,24.46801833
26532,8/10/23 15:00,FENC,Temperature,24.01648333
26554,8/10/23 16:00,FENC,Temperature,23.574605
26576,8/10/23 17:00,FENC,Temperature,23.281585
26598,8/10/23 18:00,FENC,Temperature,23.17221333
26620,8/10/23 19:00,FENC,Temperature,22.98411833
26642,8/10/23 20:00,FENC,Temperature,22.987655
26664,8/10/23 21:00,FENC,Temperature,23.061315
26686,8/10/23 22:00,FENC,Temperature,23.17371667
26708,8/10/23 23:00,FENC,Temperature,23.26955333
26730,8/11/23 0:00,FENC,Temperature,23.225635
26752,8/11/23 1:00,FENC,Temperature,23.043195
26774,8/11/23 2:00,FENC,Temperature,22.792425
26796,8/11/23 3:00,FENC,Temperature,22.49946167
26818,8/11/23 4:00,FENC,Temperature,21.69968167
26840,8/11/23 5:00,FENC,Temperature,21.55783
26862,8/11/23 6:00,FENC,Temperature,21.52871
26884,8/11/23 7:00,FENC,Temperature,21.551185
26906,8/11/23 8:00,FENC,Temperature,21.62367333
26928,8/11/23 9:00,FENC,Temperature,21.90727833
26950,8/11/23 10:00,FENC,Temperature,22.31752833
26972,8/11/23 11:00,FENC,Temperature,23.06332333
26994,8/11/23 12:00,FENC,Temperature,24.038285
27016,8/11/23 13:00,FENC,Temperature,25.146865
27038,8/11/23 14:00,FENC,Temperature,26.25269167
27060,8/11/23 15:00,FENC,Temperature,27.21712333
27082,8/11/23 16:00,FENC,Temperature,25.333175
27104,8/11/23 17:00,FENC,Temperature,24.05024667
27126,8/11/23 18:00,FENC,Temperature,23.49133
27148,8/11/23 19:00,FENC,Temperature,23.20147
27170,8/11/23 20:00,FENC,Temperature,23.01107667
27192,8/11/23 21:00,FENC,Temperature,22.97373
27214,8/11/23 22:00,FENC,Temperature,22.98838833
27236,8/11/23 23:00,FENC,Temperature,23.23040667
27258,8/12/23 0:00,FENC,Temperature,23.78744
27280,8/12/23 1:00,FENC,Temperature,24.00740833
27302,8/12/23 2:00,FENC,Temperature,23.77357333
27324,8/12/23 3:00,FENC,Temperature,23.46988833
27346,8/12/23 4:00,FENC,Temperature,23.08656167
27368,8/12/23 5:00,FENC,Temperature,22.06328667
27390,8/12/23 6:00,FENC,Temperature,21.847395
27412,8/12/23 7:00,FENC,Temperature,21.9121
27434,8/12/23 8:00,FENC,Temperature,22.05591
27456,8/12/23 9:00,FENC,Temperature,22.25142833
27478,8/12/23 10:00,FENC,Temperature,22.67598833
27500,8/12/23 11:00,FENC,Temperature,23.25989833
27522,8/12/23 12:00,FENC,Temperature,23.97521333
27544,8/12/23 13:00,FENC,Temperature,24.553545
27566,8/12/23 14:00,FENC,Temperature,24.662815
27588,8/12/23 15:00,FENC,Temperature,24.91841667
27610,8/12/23 16:00,FENC,Temperature,25.460165
27632,8/12/23 17:00,FENC,Temperature,25.782805
27654,8/12/23 18:00,FENC,Temperature,24.551765
27676,8/12/23 19:00,FENC,Temperature,23.51119667
27698,8/12/23 20:00,FENC,Temperature,23.175685
27720,8/12/23 21:00,FENC,Temperature,23.15093
27742,8/12/23 22:00,FENC,Temperature,23.14025
27764,8/12/23 23:00,FENC,Temperature,23.25087333
27786,8/13/23 0:00,FENC,Temperature,23.78849667
27808,8/13/23 1:00,FENC,Temperature,24.120995
27830,8/13/23 2:00,FENC,Temperature,23.98812833
27852,8/13/23 3:00,FENC,Temperature,23.75939333
27874,8/13/23 4:00,FENC,Temperature,22.90884333
27896,8/13/23 5:00,FENC,Temperature,22.37419
27918,8/13/23 6:00,FENC,Temperature,22.326585
27940,8/13/23 7:00,FENC,Temperature,22.468865
27962,8/13/23 8:00,FENC,Temperature,22.53952333
27984,8/13/23 9:00,FENC,Temperature,22.67690333
28006,8/13/23 10:00,FENC,Temperature,23.00465667
28028,8/13/23 11:00,FENC,Temperature,23.67305333
28050,8/13/23 12:00,FENC,Temperature,24.55549333
28072,8/13/23 13:00,FENC,Temperature,25.02010833
28094,8/13/23 14:00,FENC,Temperature,25.589565
28116,8/13/23 15:00,FENC,Temperature,26.25690833
28138,8/13/23 16:00,FENC,Temperature,26.99865
28160,8/13/23 17:00,FENC,Temperature,27.49348833
28182,8/13/23 18:00,FENC,Temperature,24.55205
28204,8/13/23 19:00,FENC,Temperature,23.63709167
28226,8/13/23 20:00,FENC,Temperature,23.36096
28248,8/13/23 21:00,FENC,Temperature,23.32397667
28270,8/13/23 22:00,FENC,Temperature,23.08946
28292,8/13/23 23:00,FENC,Temperature,23.17186833
28314,8/14/23 0:00,FENC,Temperature,23.16225
28336,8/14/23 1:00,FENC,Temperature,23.56244
28358,8/14/23 2:00,FENC,Temperature,23.894855
28380,8/14/23 3:00,FENC,Temperature,23.74853667
28402,8/14/23 4:00,FENC,Temperature,23.539815
28424,8/14/23 5:00,FENC,Temperature,23.26382667
28446,8/14/23 6:00,FENC,Temperature,22.99259667
28468,8/14/23 7:00,FENC,Temperature,22.33949833
28490,8/14/23 8:00,FENC,Temperature,22.46765333
28512,8/14/23 9:00,FENC,Temperature,22.56316333
28534,8/14/23 10:00,FENC,Temperature,22.71182833
28556,8/14/23 11:00,FENC,Temperature,23.006715
28578,8/14/23 12:00,FENC,Temperature,23.50513833
28600,8/14/23 13:00,FENC,Temperature,24.05031
28622,8/14/23 14:00,FENC,Temperature,24.64795833
28644,8/14/23 15:00,FENC,Temperature,25.27900667
28666,8/14/23 16:00,FENC,Temperature,25.92786833
28688,8/14/23 17:00,FENC,Temperature,26.275315
28710,8/14/23 18:00,FENC,Temperature,26.27337333
28732,8/14/23 19:00,FENC,Temperature,24.49881667
28754,8/14/23 20:00,FENC,Temperature,23.85230167
28776,8/14/23 21:00,FENC,Temperature,23.349625
28798,8/14/23 22:00,FENC,Temperature,23.12643167
28820,8/14/23 23:00,FENC,Temperature,23.01474
28842,8/15/23 0:00,FENC,Temperature,23.16646167
28864,8/15/23 1:00,FENC,Temperature,23.44740167
28886,8/15/23 2:00,FENC,Temperature,23.77855167
28908,8/15/23 3:00,FENC,Temperature,23.876325
28930,8/15/23 4:00,FENC,Temperature,23.59079167
28952,8/15/23 5:00,FENC,Temperature,23.24497167
28974,8/15/23 6:00,FENC,Temperature,23.01035
28996,8/15/23 7:00,FENC,Temperature,22.490465
29018,8/15/23 8:00,FENC,Temperature,22.05293333
29040,8/15/23 9:00,FENC,Temperature,21.89969833
29062,8/15/23 10:00,FENC,Temperature,21.86617167
29084,8/15/23 11:00,FENC,Temperature,21.90005333
29106,8/15/23 12:00,FENC,Temperature,22.05377167
29128,8/15/23 13:00,FENC,Temperature,22.438175
29150,8/15/23 14:00,FENC,Temperature,22.72605167
29172,8/15/23 15:00,FENC,Temperature,22.84086
29194,8/15/23 16:00,FENC,Temperature,22.839785
29216,8/15/23 17:00,FENC,Temperature,22.81198
29238,8/15/23 18:00,FENC,Temperature,22.760985
29260,8/15/23 19:00,FENC,Temperature,22.47008833
29282,8/15/23 20:00,FENC,Temperature,21.94447333
29304,8/15/23 21:00,FENC,Temperature,21.741745
29326,8/15/23 22:00,FENC,Temperature,21.64266
29348,8/15/23 23:00,FENC,Temperature,21.66301
29370,8/16/23 0:00,FENC,Temperature,21.63105333
29392,8/16/23 1:00,FENC,Temperature,21.56472333
29414,8/16/23 2:00,FENC,Temperature,21.59227
29436,8/16/23 3:00,FENC,Temperature,21.719605
29458,8/16/23 4:00,FENC,Temperature,21.69330833
29480,8/16/23 5:00,FENC,Temperature,21.585355
29502,8/16/23 6:00,FENC,Temperature,21.49807333
29524,8/16/23 7:00,FENC,Temperature,21.423445
29546,8/16/23 8:00,FENC,Temperature,21.52864833
29568,8/16/23 9:00,FENC,Temperature,21.55950333
29590,8/16/23 10:00,FENC,Temperature,21.55585833
29612,8/16/23 11:00,FENC,Temperature,21.57617333
29634,8/16/23 12:00,FENC,Temperature,21.63557
29656,8/16/23 13:00,FENC,Temperature,21.89509667
29678,8/16/23 14:00,FENC,Temperature,22.46978167
29700,8/16/23 15:00,FENC,Temperature,23.110905
29722,8/16/23 16:00,FENC,Temperature,23.51755667
29744,8/16/23 17:00,FENC,Temperature,23.90772667
29766,8/16/23 18:00,FENC,Temperature,24.00855167
29788,8/16/23 19:00,FENC,Temperature,23.78742167
29810,8/16/23 20:00,FENC,Temperature,22.92181167
29832,8/16/23 21:00,FENC,Temperature,22.51869333
29854,8/16/23 22:00,FENC,Temperature,22.29496833
29876,8/16/23 23:00,FENC,Temperature,22.13200167
29898,8/17/23 0:00,FENC,Temperature,22.01660333
29920,8/17/23 1:00,FENC,Temperature,21.99910667
29942,8/17/23 2:00,FENC,Temperature,22.01045
29964,8/17/23 3:00,FENC,Temperature,22.09209
29986,8/17/23 4:00,FENC,Temperature,22.12356
30008,8/17/23 5:00,FENC,Temperature,22.02349167
30030,8/17/23 6:00,FENC,Temperature,21.90367167
30052,8/17/23 7:00,FENC,Temperature,21.81606667
30074,8/17/23 8:00,FENC,Temperature,21.841735
30096,8/17/23 9:00,FENC,Temperature,21.92969333
30118,8/17/23 10:00,FENC,Temperature,22.07029167
30140,8/17/23 11:00,FENC,Temperature,22.20912667
30162,8/17/23 12:00,FENC,Temperature,22.27951
30184,8/17/23 13:00,FENC,Temperature,22.59601833
30206,8/17/23 14:00,FENC,Temperature,23.23207167
30228,8/17/23 15:00,FENC,Temperature,23.75204333
30250,8/17/23 16:00,FENC,Temperature,23.72690667
30272,8/17/23 17:00,FENC,Temperature,23.53320833
30294,8/17/23 18:00,FENC,Temperature,23.36564167
30316,8/17/23 19:00,FENC,Temperature,23.271045
30338,8/17/23 20:00,FENC,Temperature,22.77084833
30360,8/17/23 21:00,FENC,Temperature,22.18519167
30382,8/17/23 22:00,FENC,Temperature,22.054295
30404,8/17/23 23:00,FENC,Temperature,21.95774
30426,8/18/23 0:00,FENC,Temperature,21.88363
30448,8/18/23 1:00,FENC,Temperature,21.87149833
30470,8/18/23 2:00,FENC,Temperature,21.89517
30492,8/18/23 3:00,FENC,Temperature,21.96359333
30514,8/18/23 4:00,FENC,Temperature,22.03174
30536,8/18/23 5:00,FENC,Temperature,22.03609
30558,8/18/23 6:00,FENC,Temperature,22.03565167
30580,8/18/23 7:00,FENC,Temperature,21.88541667
30602,8/18/23 8:00,FENC,Temperature,21.43082333
30624,8/18/23 9:00,FENC,Temperature,21.43281833
30646,8/18/23 10:00,FENC,Temperature,22.27590833
30668,8/18/23 11:00,FENC,Temperature,22.09052167
30690,8/18/23 12:00,FENC,Temperature,22.34072
30712,8/18/23 13:00,FENC,Temperature,22.67371
30734,8/18/23 14:00,FENC,Temperature,23.77938
30756,8/18/23 15:00,FENC,Temperature,25.82953
30778,8/18/23 16:00,FENC,Temperature,25.63389667
30800,8/18/23 17:00,FENC,Temperature,24.64998167
30822,8/18/23 18:00,FENC,Temperature,23.97243833
30844,8/18/23 19:00,FENC,Temperature,23.29476
30866,8/18/23 20:00,FENC,Temperature,22.70509
30888,8/18/23 21:00,FENC,Temperature,22.13048833
30910,8/18/23 22:00,FENC,Temperature,21.76711
30932,8/18/23 23:00,FENC,Temperature,21.77178833
30954,8/19/23 0:00,FENC,Temperature,21.67963833
30976,8/19/23 1:00,FENC,Temperature,21.64056667
30998,8/19/23 2:00,FENC,Temperature,21.38061833
31020,8/19/23 3:00,FENC,Temperature,21.062745
31042,8/19/23 4:00,FENC,Temperature,20.72143333
31064,8/19/23 5:00,FENC,Temperature,20.37745833
31086,8/19/23 6:00,FENC,Temperature,20.01070833
31108,8/19/23 7:00,FENC,Temperature,19.770185
31130,8/19/23 8:00,FENC,Temperature,19.85710667
31152,8/19/23 9:00,FENC,Temperature,20.29073833
31174,8/19/23 10:00,FENC,Temperature,22.07142833
31196,8/19/23 11:00,FENC,Temperature,22.19022667
31218,8/19/23 12:00,FENC,Temperature,22.404995
31240,8/19/23 13:00,FENC,Temperature,22.411125
31262,8/19/23 14:00,FENC,Temperature,22.650785
31284,8/19/23 15:00,FENC,Temperature,23.52523167
31306,8/19/23 16:00,FENC,Temperature,24.25459833
31328,8/19/23 17:00,FENC,Temperature,23.86208833
31350,8/19/23 18:00,FENC,Temperature,23.40559
31372,8/19/23 19:00,FENC,Temperature,22.80536833
31394,8/19/23 20:00,FENC,Temperature,22.28003167
31416,8/19/23 21:00,FENC,Temperature,21.79858
31438,8/19/23 22:00,FENC,Temperature,21.56437167
31460,8/19/23 23:00,FENC,Temperature,21.84819667
31482,8/20/23 0:00,FENC,Temperature,21.82629167
31504,8/20/23 1:00,FENC,Temperature,21.755265
31526,8/20/23 2:00,FENC,Temperature,21.62697833
31548,8/20/23 3:00,FENC,Temperature,21.38536667
31570,8/20/23 4:00,FENC,Temperature,21.00020167
31592,8/20/23 5:00,FENC,Temperature,20.11007167
31614,8/20/23 6:00,FENC,Temperature,19.53141667
31636,8/20/23 7:00,FENC,Temperature,19.19960167
31658,8/20/23 8:00,FENC,Temperature,19.29737167
31680,8/20/23 9:00,FENC,Temperature,19.77061
31702,8/20/23 10:00,FENC,Temperature,21.32411833
31724,8/20/23 11:00,FENC,Temperature,22.77446333
31746,8/20/23 12:00,FENC,Temperature,22.84857
31768,8/20/23 13:00,FENC,Temperature,22.95526333
31790,8/20/23 14:00,FENC,Temperature,23.10947667
31812,8/20/23 15:00,FENC,Temperature,23.73996167
31834,8/20/23 16:00,FENC,Temperature,24.960305
31856,8/20/23 17:00,FENC,Temperature,25.33496
31878,8/20/23 18:00,FENC,Temperature,24.759815
31900,8/20/23 19:00,FENC,Temperature,24.06684833
31922,8/20/23 20:00,FENC,Temperature,23.535855
31944,8/20/23 21:00,FENC,Temperature,23.02911167
31966,8/20/23 22:00,FENC,Temperature,22.53587833
31988,8/20/23 23:00,FENC,Temperature,22.291955
32010,8/21/23 0:00,FENC,Temperature,22.215845
32032,8/21/23 1:00,FENC,Temperature,22.10314333
32054,8/21/23 2:00,FENC,Temperature,22.06812333
32076,8/21/23 3:00,FENC,Temperature,21.95372667
32098,8/21/23 4:00,FENC,Temperature,21.81855833
32120,8/21/23 5:00,FENC,Temperature,21.46241
32142,8/21/23 6:00,FENC,Temperature,20.92107333
32164,8/21/23 7:00,FENC,Temperature,20.601975
32186,8/21/23 8:00,FENC,Temperature,20.67913833
32208,8/21/23 9:00,FENC,Temperature,21.21277333
32230,8/21/23 10:00,FENC,Temperature,22.07296833
32252,8/21/23 11:00,FENC,Temperature,23.40314833
32274,8/21/23 12:00,FENC,Temperature,23.04229667
32296,8/21/23 13:00,FENC,Temperature,23.19557
32318,8/21/23 14:00,FENC,Temperature,23.12540333
32340,8/21/23 15:00,FENC,Temperature,23.32935833
32362,8/21/23 16:00,FENC,Temperature,24.28660167
32384,8/21/23 17:00,FENC,Temperature,25.36792833
32406,8/21/23 18:00,FENC,Temperature,25.75851667
32428,8/21/23 19:00,FENC,Temperature,25.35228833
32450,8/21/23 20:00,FENC,Temperature,24.94176833
32472,8/21/23 21:00,FENC,Temperature,24.61933833
32494,8/21/23 22:00,FENC,Temperature,24.23031333
32516,8/21/23 23:00,FENC,Temperature,23.65216333
32538,8/22/23 0:00,FENC,Temperature,22.91911667
32560,8/22/23 1:00,FENC,Temperature,22.69196833
32582,8/22/23 2:00,FENC,Temperature,22.459475
32604,8/22/23 3:00,FENC,Temperature,22.25363333
32626,8/22/23 4:00,FENC,Temperature,22.11850167
32648,8/22/23 5:00,FENC,Temperature,22.13868333
32670,8/22/23 6:00,FENC,Temperature,21.84884
32692,8/22/23 7:00,FENC,Temperature,21.47616333
32714,8/22/23 8:00,FENC,Temperature,21.33176833
32736,8/22/23 9:00,FENC,Temperature,21.48368
32758,8/22/23 10:00,FENC,Temperature,21.84316167
32780,8/22/23 11:00,FENC,Temperature,23.36624333
32802,8/22/23 12:00,FENC,Temperature,23.11438
32824,8/22/23 13:00,FENC,Temperature,22.68836667
32846,8/22/23 14:00,FENC,Temperature,22.3938
32868,8/22/23 15:00,FENC,Temperature,22.33126167
32890,8/22/23 16:00,FENC,Temperature,22.70774
32912,8/22/23 17:00,FENC,Temperature,23.83305833
32934,8/22/23 18:00,FENC,Temperature,24.84760333
32956,8/22/23 19:00,FENC,Temperature,25.08904667
32978,8/22/23 20:00,FENC,Temperature,24.73952
33000,8/22/23 21:00,FENC,Temperature,24.25394333
33022,8/22/23 22:00,FENC,Temperature,23.85331167
33044,8/22/23 23:00,FENC,Temperature,23.38912
33066,8/23/23 0:00,FENC,Temperature,21.7339
33088,8/23/23 1:00,FENC,Temperature,21.12718167
33110,8/23/23 2:00,FENC,Temperature,21.03835333
33132,8/23/23 3:00,FENC,Temperature,20.99477833
33154,8/23/23 4:00,FENC,Temperature,20.71511667
33176,8/23/23 5:00,FENC,Temperature,20.56241333
33198,8/23/23 6:00,FENC,Temperature,20.28321833
33220,8/23/23 7:00,FENC,Temperature,20.09556667
33242,8/23/23 8:00,FENC,Temperature,20.092505
33264,8/23/23 9:00,FENC,Temperature,20.14007667
